Graph Root,Average Size,Standard Deviation,Name,Percentage
429,2.0,1.0,Scaffold-1,0.05
649,2.375,0.7440238091428449,Scaffold-1,0.05
1133,1.5,0.5773502691896257,Scaffold-1,0.05
211,1.0,0.0,Scaffold-1,0.05
340,1.0,,Scaffold-1,0.05
552,1.0,,Scaffold-1,0.05
561,1.0,0.0,Scaffold-1,0.05
1074,3.0,,Scaffold-1,0.05
1116,2.0,,Scaffold-1,0.05
1166,1.0,0.0,Scaffold-1,0.05
358,1.0,0.0,Scaffold-1,0.05
379,1.0,,Scaffold-1,0.05
574,1.0,0.0,Scaffold-1,0.05
584,1.0,,Scaffold-1,0.05
604,1.0,,Scaffold-1,0.05
1105,1.0,0.0,Scaffold-1,0.05
1279,2.5,0.5773502691896257,Scaffold-1,0.05
1299,1.0,,Scaffold-1,0.05
1383,1.0,,Scaffold-1,0.05
1451,2.3333333333333335,1.1547005383792515,Scaffold-1,0.05
1507,2.0,,Scaffold-1,0.05
1541,1.75,0.9574271077563381,Scaffold-1,0.05
512,1.6666666666666667,1.1547005383792517,Scaffold-1,0.05
684,2.0,0.0,Scaffold-1,0.05
716,1.0,0.0,Scaffold-1,0.05
919,2.0,,Scaffold-1,0.05
996,2.5,0.7071067811865476,Scaffold-1,0.05
1398,1.0,,Scaffold-1,0.05
1641,1.0,0.0,Scaffold-1,0.05
491,2.0,,Scaffold-1,0.05
688,1.0,,Scaffold-1,0.05
908,2.0,,Scaffold-1,0.05
1100,1.5,0.7071067811865476,Scaffold-1,0.05
389,1.6666666666666667,0.5773502691896257,Scaffold-1,0.05
670,1.0,,Scaffold-1,0.05
693,2.0,0.816496580927726,Scaffold-1,0.05
359,3.0,0.0,Scaffold-1,0.05
415,1.5,0.7071067811865476,Scaffold-1,0.05
465,1.0,,Scaffold-1,0.05
747,1.0,0.0,Scaffold-1,0.05
774,1.0,,Scaffold-1,0.05
893,1.5,0.7071067811865476,Scaffold-1,0.05
1033,1.0,,Scaffold-1,0.05
1061,1.0,,Scaffold-1,0.05
1122,2.0,0.0,Scaffold-1,0.05
1149,1.0,,Scaffold-1,0.05
1217,2.0,,Scaffold-1,0.05
1395,2.0,1.0,Scaffold-1,0.05
782,2.0,,Scaffold-1,0.05
1194,1.0,,Scaffold-1,0.05
1260,2.0,1.0,Scaffold-1,0.05
1342,1.0,,Scaffold-1,0.05
1386,2.0,,Scaffold-1,0.05
365,1.0,,Scaffold-1,0.05
885,1.0,,Scaffold-1,0.05
1123,1.0,0.0,Scaffold-1,0.05
306,2.5,0.7071067811865476,Scaffold-1,0.05
406,1.6666666666666667,0.5773502691896257,Scaffold-1,0.05
762,1.0,,Scaffold-1,0.05
875,1.0,0.0,Scaffold-1,0.05
925,1.0,,Scaffold-1,0.05
1021,2.0,,Scaffold-1,0.05
1289,1.5,0.7071067811865476,Scaffold-1,0.05
1514,1.0,0.0,Scaffold-1,0.05
354,1.0,,Scaffold-1,0.05
463,1.0,0.0,Scaffold-1,0.05
679,1.0,,Scaffold-1,0.05
741,1.0,,Scaffold-1,0.05
1203,2.0,,Scaffold-1,0.05
1020,1.0,0.0,Scaffold-1,0.05
597,1.6666666666666667,0.5773502691896257,Scaffold-1,0.05
694,3.0,,Scaffold-1,0.05
721,1.3333333333333333,0.5773502691896257,Scaffold-1,0.05
832,1.0,,Scaffold-1,0.05
1152,2.0,1.0,Scaffold-1,0.05
1417,1.0,,Scaffold-1,0.05
1355,2.0,1.4142135623730951,Scaffold-1,0.05
1546,1.0,0.0,Scaffold-1,0.05
1551,2.0,,Scaffold-1,0.05
302,1.0,0.0,Scaffold-1,0.05
309,1.0,,Scaffold-1,0.05
722,1.5,0.5773502691896257,Scaffold-1,0.05
915,2.0,,Scaffold-1,0.05
1307,2.0,1.4142135623730951,Scaffold-1,0.05
1317,1.0,,Scaffold-1,0.05
1305,2.0,,Scaffold-1,0.05
1324,1.5,0.7071067811865476,Scaffold-1,0.05
938,1.0,,Scaffold-1,0.05
1458,1.0,,Scaffold-1,0.05
40,27.666666666666668,1.5275252316519465,Scaffold-1,0.05
1045,1.0,,Scaffold-1,0.05
1059,1.0,0.0,Scaffold-1,0.05
63,30.0,,Scaffold-1,0.05
393,3.0,,Scaffold-1,0.05
432,1.0,,Scaffold-1,0.05
902,2.0,0.0,Scaffold-1,0.05
993,1.5,0.7071067811865476,Scaffold-1,0.05
1487,1.0,0.0,Scaffold-1,0.05
452,1.0,0.0,Scaffold-1,0.05
834,2.0,,Scaffold-1,0.05
412,2.0,1.4142135623730951,Scaffold-1,0.05
1462,3.0,,Scaffold-1,0.05
392,2.6666666666666665,0.5773502691896258,Scaffold-1,0.05
816,1.5,0.7071067811865476,Scaffold-1,0.05
1082,1.0,,Scaffold-1,0.05
1002,2.0,,Scaffold-1,0.05
1208,2.6666666666666665,0.5773502691896258,Scaffold-1,0.05
1374,1.0,,Scaffold-1,0.05
213,38.0,,Scaffold-1,0.05
323,1.0,,Scaffold-1,0.05
920,3.0,,Scaffold-1,0.05
936,1.0,,Scaffold-1,0.05
1153,1.6666666666666667,1.1547005383792517,Scaffold-1,0.05
1359,1.0,,Scaffold-1,0.05
1461,1.5,1.0,Scaffold-1,0.05
1568,1.0,,Scaffold-1,0.05
706,1.0,0.0,Scaffold-1,0.05
1195,1.0,,Scaffold-1,0.05
1282,2.0,,Scaffold-1,0.05
1339,1.0,0.0,Scaffold-1,0.05
1442,1.3333333333333333,0.5773502691896257,Scaffold-1,0.05
395,1.5,0.7071067811865476,Scaffold-1,0.05
1039,2.0,1.4142135623730951,Scaffold-1,0.05
473,1.3333333333333333,0.5773502691896257,Scaffold-1,0.05
1348,1.0,,Scaffold-1,0.05
838,12.0,14.142135623730951,Scaffold-1,0.05
1139,1.0,,Scaffold-1,0.05
1157,17.0,,Scaffold-1,0.05
338,1.0,,Scaffold-1,0.05
1243,1.0,0.0,Scaffold-1,0.05
1343,1.5,0.7071067811865476,Scaffold-1,0.05
1373,1.3333333333333333,0.5773502691896257,Scaffold-1,0.05
562,1.5,0.7071067811865476,Scaffold-1,0.05
660,2.0,,Scaffold-1,0.05
866,1.8571428571428572,0.37796447300922725,Scaffold-1,0.05
308,1.0,0.0,Scaffold-1,0.05
797,1.5,0.7071067811865476,Scaffold-1,0.05
1150,1.0,,Scaffold-1,0.05
1270,1.0,,Scaffold-1,0.05
640,1.0,0.0,Scaffold-1,0.05
998,3.0,,Scaffold-1,0.05
1445,1.5,0.7071067811865476,Scaffold-1,0.05
1497,2.0,,Scaffold-1,0.05
843,1.5,0.7071067811865476,Scaffold-1,0.05
1298,1.0,,Scaffold-1,0.05
1381,1.0,,Scaffold-1,0.05
1323,1.0,,Scaffold-1,0.05
582,1.0,,Scaffold-1,0.05
982,2.0,,Scaffold-1,0.05
1418,1.0,,Scaffold-1,0.05
775,1.0,,Scaffold-1,0.05
1124,1.5,0.7071067811865476,Scaffold-1,0.05
856,2.0,,Scaffold-1,0.05
1389,1.0,,Scaffold-1,0.05
310,1.0,,Scaffold-1,0.05
325,1.0,,Scaffold-1,0.05
409,1.0,,Scaffold-1,0.05
868,1.0,,Scaffold-1,0.05
1029,1.0,,Scaffold-1,0.05
1031,1.0,,Scaffold-1,0.05
572,1.0,,Scaffold-1,0.05
642,2.0,,Scaffold-1,0.05
1009,2.0,,Scaffold-1,0.05
1246,2.0,,Scaffold-1,0.05
1271,1.0,0.0,Scaffold-1,0.05
637,2.0,,Scaffold-1,0.05
726,2.5,0.7071067811865476,Scaffold-1,0.05
1550,1.5,0.7071067811865476,Scaffold-1,0.05
1274,1.0,,Scaffold-1,0.05
1402,1.0,,Scaffold-1,0.05
1504,1.0,,Scaffold-1,0.05
867,3.0,,Scaffold-1,0.05
629,1.0,,Scaffold-1,0.05
900,1.0,,Scaffold-1,0.05
1557,1.0,,Scaffold-1,0.05
520,1.0,,Scaffold-1,0.05
618,1.0,,Scaffold-1,0.05
339,1.0,,Scaffold-1,0.05
768,1.0,,Scaffold-1,0.05
1226,2.0,,Scaffold-1,0.05
542,2.0,,Scaffold-1,0.05
1083,1.0,,Scaffold-1,0.05
495,1.0,,Scaffold-1,0.05
607,1.0,,Scaffold-1,0.05
825,1.0,,Scaffold-1,0.05
999,2.0,,Scaffold-1,0.05
862,2.0,,Scaffold-1,0.05
1171,30.0,,Scaffold-1,0.05
1196,1.0,,Scaffold-1,0.05
1567,1.0,,Scaffold-1,0.05
852,1.0,,Scaffold-1,0.05
739,1.0,,Scaffold-1,0.05
646,1.0,,Scaffold-1,0.05
865,1.0,,Scaffold-1,0.05
1156,1.0,,Scaffold-1,0.05
1,1050.79,565.0193041307563,Scaffold-1,0.1
7,1.0,0.0,Scaffold-1,0.1
15,1.7333333333333334,0.4577377082170635,Scaffold-1,0.1
18,1.75,0.4442616583193193,Scaffold-1,0.1
21,1.875,0.3415650255319866,Scaffold-1,0.1
29,1.0,0.0,Scaffold-1,0.1
35,1.0,0.0,Scaffold-1,0.1
67,1.7333333333333334,0.4577377082170635,Scaffold-1,0.1
78,1.0,0.0,Scaffold-1,0.1
80,1.8235294117647058,0.3929526239966879,Scaffold-1,0.1
86,1.8181818181818181,0.3947710169758613,Scaffold-1,0.1
93,1.6956521739130435,0.4704719688969648,Scaffold-1,0.1
94,1.0,0.0,Scaffold-1,0.1
110,1.0,0.0,Scaffold-1,0.1
113,1.0,0.0,Scaffold-1,0.1
126,1.9047619047619047,0.3007926037591192,Scaffold-1,0.1
146,1.0,0.0,Scaffold-1,0.1
149,1.0,0.0,Scaffold-1,0.1
164,40.55555555555556,16.74896348368393,Scaffold-1,0.1
168,1.9333333333333333,0.25819888974716115,Scaffold-1,0.1
197,1.65,0.48936048492959294,Scaffold-1,0.1
205,1.0,0.0,Scaffold-1,0.1
215,1.0,0.0,Scaffold-1,0.1
226,33.63157894736842,2.7327342090495996,Scaffold-1,0.1
234,1.0,0.0,Scaffold-1,0.1
319,1.0,0.0,Scaffold-1,0.1
327,1.7894736842105263,0.41885390829169555,Scaffold-1,0.1
332,2.25,0.5,Scaffold-1,0.1
365,1.0,0.0,Scaffold-1,0.1
395,1.625,0.9161253813129043,Scaffold-1,0.1
409,1.0,0.0,Scaffold-1,0.1
411,1.5,0.5222329678670935,Scaffold-1,0.1
509,1.0,0.0,Scaffold-1,0.1
536,1.8333333333333333,0.3834824944236852,Scaffold-1,0.1
550,2.3636363636363638,0.902137912878521,Scaffold-1,0.1
558,1.0,0.0,Scaffold-1,0.1
621,2.111111111111111,0.7817359599705717,Scaffold-1,0.1
685,1.8571428571428572,0.6900655593423541,Scaffold-1,0.1
710,1.6666666666666667,0.5163977794943223,Scaffold-1,0.1
745,7.857142857142857,16.385243070403032,Scaffold-1,0.1
793,1.0,0.0,Scaffold-1,0.1
803,25.0,,Scaffold-1,0.1
806,1.8,0.8366600265340756,Scaffold-1,0.1
818,1.4,0.5477225575051661,Scaffold-1,0.1
847,2.772727272727273,1.3427696388548196,Scaffold-1,0.1
881,3.263157894736842,0.9911892555667042,Scaffold-1,0.1
885,2.142857142857143,0.8997354108424372,Scaffold-1,0.1
894,2.1,0.8755950357709131,Scaffold-1,0.1
903,1.8636363636363635,0.3512500866571044,Scaffold-1,0.1
906,1.3333333333333333,0.49236596391733095,Scaffold-1,0.1
908,1.5714285714285714,0.5345224838248488,Scaffold-1,0.1
918,1.9,0.3077935056255462,Scaffold-1,0.1
926,1.0,0.0,Scaffold-1,0.1
937,1.0,0.0,Scaffold-1,0.1
957,1.0,0.0,Scaffold-1,0.1
964,1.0,0.0,Scaffold-1,0.1
967,1.7777777777777777,0.4236592728681617,Scaffold-1,0.1
1034,1.2,0.4472135954999579,Scaffold-1,0.1
1037,2.6666666666666665,0.778498944161523,Scaffold-1,0.1
1063,1.7058823529411764,0.46966821831386213,Scaffold-1,0.1
1080,1.0,0.0,Scaffold-1,0.1
1131,1.5,0.8366600265340756,Scaffold-1,0.1
1201,1.0,0.0,Scaffold-1,0.1
1210,1.0,0.0,Scaffold-1,0.1
1229,1.9230769230769231,0.271746488194703,Scaffold-1,0.1
1231,2.0,0.8660254037844386,Scaffold-1,0.1
1237,1.6,0.5477225575051661,Scaffold-1,0.1
1251,1.0,0.0,Scaffold-1,0.1
1274,1.8,0.7888106377466155,Scaffold-1,0.1
1276,1.0,0.0,Scaffold-1,0.1
1289,1.5714285714285714,0.5345224838248488,Scaffold-1,0.1
1299,1.0,0.0,Scaffold-1,0.1
1310,1.9090909090909092,0.8312094145936334,Scaffold-1,0.1
1317,1.5,0.5477225575051661,Scaffold-1,0.1
1324,1.2222222222222223,0.4409585518440984,Scaffold-1,0.1
1351,1.4,0.5477225575051661,Scaffold-1,0.1
1403,1.0,0.0,Scaffold-1,0.1
1422,1.0,0.0,Scaffold-1,0.1
1427,1.0,0.0,Scaffold-1,0.1
1443,2.0,0.816496580927726,Scaffold-1,0.1
1506,1.0,0.0,Scaffold-1,0.1
1554,2.6666666666666665,1.4259499757471625,Scaffold-1,0.1
1555,1.0,0.0,Scaffold-1,0.1
1559,1.0,0.0,Scaffold-1,0.1
1560,2.5172413793103448,0.8289705171033532,Scaffold-1,0.1
1578,1.0,0.0,Scaffold-1,0.1
1592,1.9,0.3077935056255462,Scaffold-1,0.1
1594,1.0,0.0,Scaffold-1,0.1
1596,1.7647058823529411,0.43723731609760313,Scaffold-1,0.1
1598,1.0,0.0,Scaffold-1,0.1
1599,1.0,0.0,Scaffold-1,0.1
1629,1.0,0.0,Scaffold-1,0.1
1633,2.466666666666667,0.7432233529572067,Scaffold-1,0.1
1637,1.875,0.3378319623460881,Scaffold-1,0.1
1639,1.0,0.0,Scaffold-1,0.1
13,1.0,0.0,Scaffold-1,0.1
19,1.0,0.0,Scaffold-1,0.1
45,1.0,0.0,Scaffold-1,0.1
47,1.736842105263158,0.4524139283588641,Scaffold-1,0.1
68,1.0,0.0,Scaffold-1,0.1
70,1.7727272727272727,0.42893202722888857,Scaffold-1,0.1
73,1.7777777777777777,0.42779263194649864,Scaffold-1,0.1
77,1.8095238095238095,0.40237390808147827,Scaffold-1,0.1
83,1.8461538461538463,0.37553380809940534,Scaffold-1,0.1
91,1.0,0.0,Scaffold-1,0.1
125,29.53846153846154,11.027355263278865,Scaffold-1,0.1
136,1.0,0.0,Scaffold-1,0.1
143,1.0,0.0,Scaffold-1,0.1
148,1.92,0.2768874620972691,Scaffold-1,0.1
189,1.0,0.0,Scaffold-1,0.1
210,1.6923076923076923,0.48038446141526137,Scaffold-1,0.1
214,1.7857142857142858,0.41785544701867255,Scaffold-1,0.1
217,1.7391304347826086,0.4489777585448796,Scaffold-1,0.1
221,1.0,0.0,Scaffold-1,0.1
344,1.5454545454545454,0.8201995322647243,Scaffold-1,0.1
348,1.0,0.0,Scaffold-1,0.1
358,1.0,0.0,Scaffold-1,0.1
371,1.5,0.7559289460184544,Scaffold-1,0.1
400,1.7142857142857142,0.825420305855557,Scaffold-1,0.1
405,1.2857142857142858,0.48795003647426666,Scaffold-1,0.1
456,1.6153846153846154,0.7679476477883045,Scaffold-1,0.1
526,2.8,0.6155870112510924,Scaffold-1,0.1
643,1.0,0.0,Scaffold-1,0.1
654,1.0,0.0,Scaffold-1,0.1
684,2.3636363636363638,0.9244162777371754,Scaffold-1,0.1
704,1.375,0.5175491695067657,Scaffold-1,0.1
743,2.176470588235294,0.951005659660279,Scaffold-1,0.1
759,1.6363636363636365,0.504524979109513,Scaffold-1,0.1
773,1.9230769230769231,0.271746488194703,Scaffold-1,0.1
807,1.0,0.0,Scaffold-1,0.1
890,2.888888888888889,0.3233808333817773,Scaffold-1,0.1
909,1.5,0.5773502691896257,Scaffold-1,0.1
978,1.5,0.5270462766947299,Scaffold-1,0.1
982,2.0,0.8944271909999159,Scaffold-1,0.1
987,3.4285714285714284,4.720774754816659,Scaffold-1,0.1
1017,3.1578947368421053,1.1672930649220894,Scaffold-1,0.1
1025,1.7,0.8232726023485646,Scaffold-1,0.1
1040,95.0,,Scaffold-1,0.1
1046,1.2857142857142858,0.48795003647426666,Scaffold-1,0.1
1061,8.0,9.899494936611665,Scaffold-1,0.1
1068,1.0,0.0,Scaffold-1,0.1
1076,2.409090909090909,0.7963662060880876,Scaffold-1,0.1
1077,1.0,0.0,Scaffold-1,0.1
1104,2.107142857142857,0.9164862737363227,Scaffold-1,0.1
1111,1.0,0.0,Scaffold-1,0.1
1163,1.0,0.0,Scaffold-1,0.1
1174,1.8823529411764706,0.9275204136012635,Scaffold-1,0.1
1190,1.8846153846153846,0.32581259360842113,Scaffold-1,0.1
1197,1.0,0.0,Scaffold-1,0.1
1268,1.7407407407407407,0.44657608470472243,Scaffold-1,0.1
1283,1.0,0.0,Scaffold-1,0.1
1284,1.0,0.0,Scaffold-1,0.1
1296,1.7391304347826086,0.4489777585448796,Scaffold-1,0.1
1343,1.5,0.5773502691896257,Scaffold-1,0.1
1350,2.3,0.8232726023485646,Scaffold-1,0.1
1395,1.8,0.8366600265340756,Scaffold-1,0.1
1511,1.0,0.0,Scaffold-1,0.1
1513,2.130434782608696,0.8148813536665075,Scaffold-1,0.1
1520,1.0,0.0,Scaffold-1,0.1
1557,1.0,,Scaffold-1,0.1
1564,1.9473684210526316,0.22941573387056174,Scaffold-1,0.1
1624,1.0,0.0,Scaffold-1,0.1
6,1.736842105263158,0.4524139283588641,Scaffold-1,0.1
16,1.0,0.0,Scaffold-1,0.1
34,1.7826086956521738,0.42174116783665,Scaffold-1,0.1
40,85.72,266.57855627688184,Scaffold-1,0.1
50,1.8666666666666667,0.35186577527449836,Scaffold-1,0.1
96,1.9333333333333333,0.25819888974716115,Scaffold-1,0.1
139,1.8823529411764706,0.3321055820775357,Scaffold-1,0.1
156,1.0,0.0,Scaffold-1,0.1
159,1.0,0.0,Scaffold-1,0.1
166,1.0,0.0,Scaffold-1,0.1
171,1.8095238095238095,0.40237390808147827,Scaffold-1,0.1
194,1.8,0.41039134083406165,Scaffold-1,0.1
198,1.0,0.0,Scaffold-1,0.1
202,1.0,0.0,Scaffold-1,0.1
218,1.0,0.0,Scaffold-1,0.1
224,1.0,0.0,Scaffold-1,0.1
341,1.0,0.0,Scaffold-1,0.1
357,37.0,,Scaffold-1,0.1
384,1.7692307692307692,0.4385290096535146,Scaffold-1,0.1
389,6.875,9.583281573359185,Scaffold-1,0.1
398,1.0,0.0,Scaffold-1,0.1
434,1.0,0.0,Scaffold-1,0.1
491,1.8181818181818181,0.873862897505303,Scaffold-1,0.1
503,1.7272727272727273,0.7862453931068965,Scaffold-1,0.1
517,1.4285714285714286,0.5345224838248488,Scaffold-1,0.1
518,1.0,0.0,Scaffold-1,0.1
527,1.0,0.0,Scaffold-1,0.1
533,2.0,0.8528028654224418,Scaffold-1,0.1
543,2.0714285714285716,0.9168747682531899,Scaffold-1,0.1
552,1.1428571428571428,0.37796447300922725,Scaffold-1,0.1
562,1.625,0.5175491695067657,Scaffold-1,0.1
567,1.7692307692307692,0.4296689244236597,Scaffold-1,0.1
574,2.2,0.8366600265340756,Scaffold-1,0.1
577,1.0,0.0,Scaffold-1,0.1
581,31.0,,Scaffold-1,0.1
583,2.2,0.8366600265340756,Scaffold-1,0.1
641,1.625,0.7440238091428449,Scaffold-1,0.1
659,3.6363636363636362,7.76238014107435,Scaffold-1,0.1
694,1.8,0.7888106377466155,Scaffold-1,0.1
706,1.0,0.0,Scaffold-1,0.1
733,1.0,0.0,Scaffold-1,0.1
756,16.5,3.5355339059327378,Scaffold-1,0.1
762,1.0,0.0,Scaffold-1,0.1
770,1.0,0.0,Scaffold-1,0.1
816,2.0833333333333335,0.7929614610987591,Scaffold-1,0.1
833,2.0,0.8528028654224418,Scaffold-1,0.1
854,1.5,0.7071067811865476,Scaffold-1,0.1
861,1.4,0.5477225575051661,Scaffold-1,0.1
868,1.0,0.0,Scaffold-1,0.1
905,1.894736842105263,0.3153017676423058,Scaffold-1,0.1
910,1.9285714285714286,0.26726124191242434,Scaffold-1,0.1
915,1.8333333333333333,0.752772652709081,Scaffold-1,0.1
919,1.3333333333333333,0.5773502691896257,Scaffold-1,0.1
997,1.0,0.0,Scaffold-1,0.1
1009,1.5,0.5477225575051661,Scaffold-1,0.1
1024,1.0,0.0,Scaffold-1,0.1
1100,1.5,0.5477225575051661,Scaffold-1,0.1
1114,1.7692307692307692,0.5991446895152781,Scaffold-1,0.1
1129,1.4285714285714286,0.5345224838248488,Scaffold-1,0.1
1139,9.0,21.166010488516726,Scaffold-1,0.1
1156,1.0,0.0,Scaffold-1,0.1
1169,1.0,0.0,Scaffold-1,0.1
1238,5.25,9.63253415699702,Scaffold-1,0.1
1278,2.142857142857143,1.0690449676496976,Scaffold-1,0.1
1420,1.5714285714285714,0.5345224838248488,Scaffold-1,0.1
1428,1.8,0.6324555320336759,Scaffold-1,0.1
1439,1.0,0.0,Scaffold-1,0.1
1496,1.6666666666666667,0.8876253645985945,Scaffold-1,0.1
1512,1.0,0.0,Scaffold-1,0.1
1550,1.3333333333333333,0.5,Scaffold-1,0.1
1642,1.0,0.0,Scaffold-1,0.1
1654,1.0,0.0,Scaffold-1,0.1
37,1.6923076923076923,0.48038446141526137,Scaffold-1,0.1
38,1.0,0.0,Scaffold-1,0.1
42,1.0,0.0,Scaffold-1,0.1
65,1.0,0.0,Scaffold-1,0.1
71,1.0,0.0,Scaffold-1,0.1
74,1.0,0.0,Scaffold-1,0.1
100,1.0,0.0,Scaffold-1,0.1
109,1.8,0.41403933560541256,Scaffold-1,0.1
165,1.625,0.5,Scaffold-1,0.1
169,1.0,0.0,Scaffold-1,0.1
195,1.0,0.0,Scaffold-1,0.1
228,1.0,0.0,Scaffold-1,0.1
231,1.0,0.0,Scaffold-1,0.1
302,1.0,0.0,Scaffold-1,0.1
335,1.0,0.0,Scaffold-1,0.1
339,1.3333333333333333,0.5773502691896257,Scaffold-1,0.1
355,1.8,0.44721359549995804,Scaffold-1,0.1
447,1.75,0.8864052604279183,Scaffold-1,0.1
479,1.0,0.0,Scaffold-1,0.1
520,1.0,0.0,Scaffold-1,0.1
555,1.0,0.0,Scaffold-1,0.1
572,1.0,0.0,Scaffold-1,0.1
617,11.666666666666666,16.301840386901105,Scaffold-1,0.1
679,1.0,0.0,Scaffold-1,0.1
691,2.125,0.8850612031567836,Scaffold-1,0.1
711,1.7037037037037037,0.4653216269680752,Scaffold-1,0.1
725,1.0,0.0,Scaffold-1,0.1
726,1.8888888888888888,0.927960727138337,Scaffold-1,0.1
737,1.0,0.0,Scaffold-1,0.1
748,1.625,0.5,Scaffold-1,0.1
792,1.0,0.0,Scaffold-1,0.1
827,1.3333333333333333,0.49236596391733095,Scaffold-1,0.1
843,1.625,0.5175491695067657,Scaffold-1,0.1
844,1.5555555555555556,0.7264831572567789,Scaffold-1,0.1
860,3.227272727272727,1.2317938209440804,Scaffold-1,0.1
863,1.75,0.4442616583193193,Scaffold-1,0.1
869,1.0,0.0,Scaffold-1,0.1
886,2.5833333333333335,0.7172815023567723,Scaffold-1,0.1
907,1.1666666666666667,0.408248290463863,Scaffold-1,0.1
990,1.0,0.0,Scaffold-1,0.1
1010,1.588235294117647,0.5072996561958923,Scaffold-1,0.1
1014,1.2,0.44721359549995804,Scaffold-1,0.1
1031,1.0,0.0,Scaffold-1,0.1
1108,2.0,0.6324555320336759,Scaffold-1,0.1
1125,1.5,0.8366600265340756,Scaffold-1,0.1
1134,1.6,0.8432740427115678,Scaffold-1,0.1
1147,1.7222222222222223,0.46088859896247675,Scaffold-1,0.1
1148,1.3333333333333333,0.5,Scaffold-1,0.1
1208,1.8571428571428572,0.8997354108424372,Scaffold-1,0.1
1250,2.466666666666667,0.833809387832792,Scaffold-1,0.1
1260,1.5555555555555556,0.7264831572567789,Scaffold-1,0.1
1367,1.0,0.0,Scaffold-1,0.1
1442,1.8571428571428572,0.3779644730092273,Scaffold-1,0.1
1522,1.0,0.0,Scaffold-1,0.1
1623,1.0,0.0,Scaffold-1,0.1
1631,3.0952380952380953,1.300183137283433,Scaffold-1,0.1
1640,1.0,0.0,Scaffold-1,0.1
1641,1.0,0.0,Scaffold-1,0.1
1655,1.0,0.0,Scaffold-1,0.1
25,1.0,0.0,Scaffold-1,0.1
41,1.9,0.3077935056255462,Scaffold-1,0.1
44,1.7857142857142858,0.42581531362632014,Scaffold-1,0.1
51,1.0,0.0,Scaffold-1,0.1
81,1.0,0.0,Scaffold-1,0.1
90,1.8461538461538463,0.37553380809940534,Scaffold-1,0.1
107,1.0,0.0,Scaffold-1,0.1
132,1.875,0.3415650255319866,Scaffold-1,0.1
142,1.6,0.5070925528371101,Scaffold-1,0.1
145,1.8333333333333333,0.3834824944236852,Scaffold-1,0.1
153,1.0,0.0,Scaffold-1,0.1
158,1.7333333333333334,0.4577377082170635,Scaffold-1,0.1
208,1.0,0.0,Scaffold-1,0.1
211,1.0,0.0,Scaffold-1,0.1
359,1.9285714285714286,0.7300459115473718,Scaffold-1,0.1
379,1.0,0.0,Scaffold-1,0.1
402,1.2222222222222223,0.4409585518440984,Scaffold-1,0.1
481,1.0,0.0,Scaffold-1,0.1
557,2.0,0.816496580927726,Scaffold-1,0.1
687,2.0,0.816496580927726,Scaffold-1,0.1
692,2.217391304347826,0.9513875865917888,Scaffold-1,0.1
729,2.466666666666667,0.833809387832792,Scaffold-1,0.1
734,1.9,0.9944289260117533,Scaffold-1,0.1
735,2.5,1.0,Scaffold-1,0.1
772,1.8571428571428572,0.8997354108424372,Scaffold-1,0.1
784,1.0,0.0,Scaffold-1,0.1
824,1.9375,0.7719024117939607,Scaffold-1,0.1
850,2.611111111111111,0.7775443160352294,Scaffold-1,0.1
892,2.263157894736842,0.8719139396343282,Scaffold-1,0.1
900,1.0,0.0,Scaffold-1,0.1
931,2.75,4.949747468305833,Scaffold-1,0.1
941,2.3157894736842106,0.8852263727398502,Scaffold-1,0.1
970,1.7142857142857142,0.48795003647426666,Scaffold-1,0.1
989,2.6470588235294117,0.7859052479933758,Scaffold-1,0.1
993,4.0,5.908391567007971,Scaffold-1,0.1
996,1.4444444444444444,0.5270462766947299,Scaffold-1,0.1
1002,1.6,0.5163977794943223,Scaffold-1,0.1
1016,1.0,0.0,Scaffold-1,0.1
1023,1.0,0.0,Scaffold-1,0.1
1053,1.7058823529411764,0.46966821831386213,Scaffold-1,0.1
1054,2.0,0.0,Scaffold-1,0.1
1083,1.0,0.0,Scaffold-1,0.1
1122,1.7692307692307692,0.4296689244236597,Scaffold-1,0.1
1144,1.0,0.0,Scaffold-1,0.1
1186,1.0,0.0,Scaffold-1,0.1
1309,1.0,0.0,Scaffold-1,0.1
1312,1.0,0.0,Scaffold-1,0.1
1381,5.25,11.592513257976616,Scaffold-1,0.1
1382,1.0,0.0,Scaffold-1,0.1
1396,2.0,0.9258200997725514,Scaffold-1,0.1
1467,7.2,13.863621460498697,Scaffold-1,0.1
1487,1.2857142857142858,0.48795003647426666,Scaffold-1,0.1
1498,1.9230769230769231,0.2773500981126146,Scaffold-1,0.1
1584,2.642857142857143,1.3926810257774174,Scaffold-1,0.1
1593,1.0,0.0,Scaffold-1,0.1
1646,1.3333333333333333,0.5163977794943223,Scaffold-1,0.1
14,875.4642857142857,642.5314220385477,Scaffold-1,0.1
24,1.9333333333333333,0.25819888974716115,Scaffold-1,0.1
27,358.25,579.9633896491513,Scaffold-1,0.1
103,1.75,0.4442616583193193,Scaffold-1,0.1
112,1.9411764705882353,0.242535625036333,Scaffold-1,0.1
172,1.0,0.0,Scaffold-1,0.1
188,1.8235294117647058,0.3929526239966879,Scaffold-1,0.1
227,1.8421052631578947,0.3746343246326776,Scaffold-1,0.1
305,1.8,0.9189365834726815,Scaffold-1,0.1
306,1.9,0.8755950357709131,Scaffold-1,0.1
310,1.0,0.0,Scaffold-1,0.1
